Among	PRP	among
innicent	NN1	innicent
's	VBZ	be
fond	AJ0	fond
on	PRP	on
you	PNP	you
,	PUN	,
"	PUQ	"
observed	VVD	observe
the	AT0	the
carrier	NN1	carrier
,	PUN	,
thinking	VVG	thinking|think
that	CJT	that
David	NP0	david
was	VBD	be
probably	AV0	probably
an	AT0	an
amiable	AJ0	amiable
brother	NN1	brother
,	PUN	,
and	CJC	and
wishing	VVG	wish
to	TO0	to
pay	VVI	pay
him	PNP	he
a	AT0	a
compliment	NN1	compliment
.	SENT	.
David	NP0	david
groaned	VVD	groan
.	SENT	.
The	AT0	the
ways	NN2	way
of	PRF	of
thieving	NN1	thieving
were	VBD	be
not	XX0	not
ways	NN2	way
of	PRF	of
pleasantness	NN1	pleasantness
.	SENT	.
Oh	ITJ	oh
,	PUN	,
why	AVQ	why
had	VHD	have
he	PNP	he
an	AT0	an
idiot	NN1	idiot
brother	NN1	brother
?	SENT	?
Oh	ITJ	oh
,	PUN	,
why	AVQ	why
,	PUN	,
in	PRP	in
general	AJ0	general
,	PUN	,
was	VBD	be
the	AT0	the
world	NN1	world
so	AV0	so
constituted	VVD	constitute|constituted
that	CJT	that
a	AT0	a
man	NN1	man
could	VM0	could
not	XX0	not
take	VVI	take
his	DPS	he
mother	NN1	mother
's	POS	's
guineas	NN2	guinea
comfortably	AV0	comfortably
?	SENT	?
David	NP0	david
became	VVD	become
grimly	AV0	grimly
speculative	AJ0	speculative
.	SENT	.
Copious	AJ0	copious
dinner	NN1	dinner
at	PRP	at
noon	NN1	noon
for	PRP	for
Jacob	NP0	jacob
;	PUN	;
but	CJC	but
little	DT0	little
dinner	NN1	dinner
,	PUN	,
because	CJS	because
little	DT0	little
appetite	NN1	appetite
,	PUN	,
for	PRP	for
David	NP0	david
.	SENT	.
Instead	AV0	instead
of	PRF	of
eating	NN1	eating|eat
,	PUN	,
he	PNP	he
plied	VVD	ply
Jacob	NP0	jacob
with	PRP	with
beer	NN1	beer
;	PUN	;
for	CJS	for
through	PRP	through
this	DT0	this
liberality	NN1	liberality
he	PNP	he
descried	VVD	descry
a	AT0	a
hope	NN1	hope
.	SENT	.
Jacob	NP0	jacob
fell	VVD	fall|fell
into	PRP	into
a	AT0	a
dead	AJ0	dead
sleep	NN1	sleep
,	PUN	,
at	PRP	at
last	ORD	last
,	PUN	,
without	PRP	without
having	VHG	have
his	DPS	he
arms	NN2	arm
round	PRP	round
David	NP0	david
,	PUN	,
who	PNQ	who
paid	VVD	pay|paid
the	AT0	the
reckoning	NN1	reckoning|reckon
,	PUN	,
took	VVD	take
his	DPS	he
bundle	NN1	bundle
,	PUN	,
and	CJC	and
walked	VVD	walk
off	AVP	off
.	SENT	.
In	PRP	in
another	DT0	another
half-hour	NN1	half-hour
he	PNP	he
was	VBD	be
on	PRP	on
the	AT0	the
coach	NN1	coach
on	PRP	on
his	DPS	he
way	NN1	way
to	PRP	to
Liverpool	NP0	liverpool
,	PUN	,
smiling	VVG	smiling|smile
the	AT0	the
smile	NN1	smile
of	PRF	of
the	AT0	the
triumphant	AJ0	triumphant
wicked	AJ0	wicked
.	SENT	.
He	PNP	he
was	VBD	be
rid	VVN	rid
of	PRF	of
Jacob	NP0	jacob
he	PNP	he
was	VBD	be
bound	VVN	bind|bound
for	PRP	for
the	AT0	the
Indies	NP0	indies
,	PUN	,
where	AVQ	where
a	AT0	a
gullible	AJ0	gullible
princess	NN1	princess
awaited	VVD	await
him	PNP	he
.	SENT	.
He	PNP	he
would	VM0	would
never	AV0	never
steal	VVI	steal
any	DT0	any
more	DT0	more
,	PUN	,
but	CJC	but
there	EX0	there
would	VM0	would
be	VBI	be
no	AT0	no
need	NN1	need
;	PUN	;
he	PNP	he
would	VM0	would
show	VVI	show
himself	PNX	himself
so	AV0	so
deserving	AJ0	deserving
,	PUN	,
that	CJT	that
people	NN0	people
would	VM0	would
make	VVI	make
him	PNP	he
presents	VVZ	present
freely	AV0	freely
.	SENT	.
He	PNP	he
must	VM0	must
give	VVI	give
up	AVP	up
the	AT0	the
notion	NN1	notion
of	PRF	of
his	DPS	he
father	NN1	father
's	POS	's
legacy	NN1	legacy
;	PUN	;
but	CJC	but
it	PNP	it
was	VBD	be
not	XX0	not
likely	AJ0	likely
he	PNP	he
would	VM0	would
ever	AV0	ever
want	VVI	want
that	DT0	that
trifle	NN1	trifle
;	PUN	;
and	CJC	and
even	AV0	even
if	CJS	if
he	PNP	he
did	VDD	do
why	AVQ	why
,	PUN	,
it	PNP	it
was	VBD	be
a	AT0	a
compensation	NN1	compensation
to	TO0	to
think	VVI	think
that	CJT	that
in	PRP	in
being	VBG	be
for	PRP	for
ever	AV0	ever
divided	VVN	divide|divided
from	PRP	from
his	DPS	he
family	NN1	family
he	PNP	he
was	VBD	be
divided	VVN	divide|divided
from	PRP	from
Jacob	NP0	jacob
,	PUN	,
more	AV0	more
terrible	AJ0	terrible
than	CJS	than
Gorgon	NN1	gorgon
or	CJC	or
Demogorgon	NN1	demogorgon
to	PRP	to
David	NP0	david
's	POS	's
timid	AJ0	timid
green	AJ0	green
eyes	NN2	eye
.	SENT	.
Thank	VVB	thank
heaven	NN1	heaven
,	PUN	,
he	PNP	he
should	VM0	should
never	AV0	never
see	VVI	see
Jacob	NP0	jacob
any	DT0	any
more	DT0	more
!	SENT	!
It	PNP	it
was	VBD	be
nearly	AV0	nearly
six	CRD	six
years	NN2	year
after	PRP	after
the	AT0	the
departure	NN1	departure
of	PRF	of
Mr	NP0	mr
David	NP0	david
Faux	NP0	Faux
for	PRP	for
the	AT0	the
West	NP0	west
Indies	NP0	indies
,	PUN	,
that	CJT	that
the	AT0	the
vacant	AJ0	vacant
shop	NN1	shop
in	PRP	in
the	AT0	the
market-place	NN1	market-place
at	PRP	at
Grimworth	NP0	Grimworth
was	VBD	be
understood	VVN	understand|understood
to	TO0	to
have	VHI	have
been	VBN	be
let	VVN	let
to	PRP	to
the	AT0	the
stranger	NN1	stranger
with	PRP	with
a	AT0	a
sallow	AJ0	sallow
complexion	NN1	complexion
and	CJC	and
a	AT0	a
buff	AJ0	buff
cravat	NN1	cravat
,	PUN	,
whose	DTQ	whose
first	ORD	first
appearance	NN1	appearance
had	VHD	have
caused	VVN	cause
some	DT0	some
excitement	NN1	excitement
in	PRP	in
the	AT0	the
bar	NN1	bar
of	PRF	of
the	AT0	the
Woolpack	NN1	woolpack
,	PUN	,
where	CJS	where
he	PNP	he
had	VHD	have
called	VVN	call|called
to	TO0	to
wait	VVI	wait
for	PRP	for
the	AT0	the
coach	NN1	coach
.	SENT	.
Grimworth	NP0	Grimworth
,	PUN	,
to	PRP	to
a	AT0	a
discerning	AJ0	discerning|discern
eye	NN1	eye
,	PUN	,
was	VBD	be
a	AT0	a
good	AJ0	good
place	NN1	place
to	TO0	to
set	VVI	set
up	AVP	up
shopkeeping	AJ0	shopkeeping|shopkeep
in	PRP	in
.	SENT	.
There	EX0	there
was	VBD	be
no	AT0	no
competition	NN1	competition
in	PRP	in
it	PNP	it
at	PRP	at
present	NN1	present
;	PUN	;
the	AT0	the
Church-people	NN1	Church-people
had	VHD	have
their	DPS	they
own	DT0	own
grocer	NN1	grocer
and	CJC	and
draper	NN1	draper
;	PUN	;
the	AT0	the
Dissenters	NN2	dissenter
had	VHD	have
theirs	PNP	theirs
;	PUN	;
and	CJC	and
the	AT0	the
two	CRD	two
or	CJC	or
three	CRD	three
butchers	NN0	butchers
found	VVD	find
a	AT0	a
ready	AJ0	ready
market	NN1	market
for	PRP	for
their	DPS	they
joints	NN2	joint
without	PRP	without
strict	AJ0	strict
reference	NN1	reference
to	PRP	to
religious	AJ0	religious
persuasion	NN1	persuasion
except	PRP	except
that	DT0	that
the	AT0	the
rector	NN1	rector
's	POS	's
wife	NN1	wife
had	VHD	have
given	VVN	give|given
a	AT0	a
general	AJ0	general
order	NN1	order
for	PRP	for
the	AT0	the
veal	NN1	veal
sweet-breads	NN2	sweet-breads
and	CJC	and
the	AT0	the
mutton	NN1	mutton
kidneys	NN2	kidney
,	PUN	,
while	CJS	while
Mr	NP0	mr
Rodd	NP0	rodd
,	PUN	,
the	AT0	the
Baptist	AJ0	baptist
minister	NN1	minister
,	PUN	,
had	VHD	have
requested	VVN	request|requested
that	CJT	that
,	PUN	,
so	CJS	so
far	AV0	far
as	CJS	as
was	VBD	be
compatible	AJ0	compatible
with	PRP	with
the	AT0	the
fair	AJ0	fair
accommodation	NN1	accommodation
of	PRF	of
other	AJ0	other
customers	NN2	customer
,	PUN	,
the	AT0	the
sheep	NN0	sheep
's	POS	's
trotters	NN2	trotter
might	VM0	might
be	VBI	be
reserved	VVN	reserve|reserved
for	PRP	for
him	PNP	he
.	SENT	.
And	CJC	and
it	PNP	it
was	VBD	be
likely	AJ0	likely
to	TO0	to
be	VBI	be
a	AT0	a
growing	AJ0	growing|grow
place	NN1	place
,	PUN	,
for	PRP	for
the	AT0	the
trustees	NN2	trustee
of	PRF	of
Mr	NP0	mr
Zephaniah	NP0	zephaniah
Crypt	NP0	crypt
's	POS	's
Charity	NN1	charity
,	PUN	,
under	PRP	under
the	AT0	the
stimulus	NN1	stimulus
of	PRF	of
a	AT0	a
late	AJ0	late
visitation	NN1	visitation
by	PRP	by
commissioners	NN2	commissioner
,	PUN	,
were	VBD	be
beginning	VVG	begin|beginning
to	TO0	to
apply	VVI	apply
long-accumulating	AJ0	long-accumulating
funds	NN2	fund
to	PRP	to
the	AT0	the
rebuilding	NN1	rebuilding|rebuild
of	PRF	of
the	AT0	the
Yellow	AJ0	yellow
Coat	NN1	coat
School	NN1	school
,	PUN	,
which	DTQ	which
was	VBD	be
henceforth	AV0	henceforth
to	TO0	to
be	VBI	be
carried	VVN	carry
forward	AV0	forward
on	PRP	on
a	AT0	a
greatly-extended	AJ0	greatly-extended
scale	NN1	scale
,	PUN	,
the	AT0	the
testator	NN1	testator
having	VHG	have
left	VVN	leave|left
no	AT0	no
restrictions	NN2	restriction
concerning	PRP	concerning
the	AT0	the
curriculum	NN1	curriculum
,	PUN	,
but	CJC	but
only	AV0	only
concerning	PRP	concerning
the	AT0	the
coat	NN1	coat
.	SENT	.
The	AT0	the
shopkeepers	NN2	shopkeeper
at	PRP	at
Grimworth	NP0	Grimworth
were	VBD	be
by	PRP	by
no	AT0	no
means	NN0	means
unanimous	AJ0	unanimous
as	CJS	as
to	PRP	to
the	AT0	the
advantages	NN2	advantage
promised	VVN	promise
by	PRP	by
this	DT0	this
prospect	NN1	prospect
of	PRF	of
increased	AJ0	increased|increase
population	NN1	population
and	CJC	and
trading	NN1	trading|trade
,	PUN	,
being	VBG	be
substantial	AJ0	substantial
men	NN2	man
,	PUN	,
who	PNQ	who
liked	VVD	like|liked
doing	NN1	doing
a	AT0	a
quiet	AJ0	quiet
business	NN1	business
in	PRP	in
which	DTQ	which
they	PNP	they
were	VBD	be
sure	AJ0	sure
of	PRF	of
their	DPS	they
customers	NN2	customer
,	PUN	,
and	CJC	and
could	VM0	could
calculate	VVI	calculate
their	DPS	they
returns	NN2	return
to	PRP	to
a	AT0	a
nicety	NN1	nicety
.	SENT	.
Hitherto	AV0	hitherto
,	PUN	,
it	PNP	it
had	VHD	have
been	VBN	be
held	VVN	hold
a	AT0	a
point	NN1	point
of	PRF	of
honour	NN1	honour
by	PRP	by
the	AT0	the
families	NN2	family
in	PRP	in
Grimworth	NP0	Grimworth
parish	NN1	parish
,	PUN	,
to	TO0	to
buy	VVI	buy
their	DPS	they
sugar	NN1	sugar
and	CJC	and
their	DPS	they
flannel	NN1	flannel
at	PRP	at
the	AT0	the
shop	NN1	shop
where	AVQ	where
their	DPS	they
fathers	NN2	father
and	CJC	and
mothers	NN2	mother
had	VHD	have
bought	VVN	buy
before	PRP	before
them	PNP	they
;	PUN	;
but	CJC	but
,	PUN	,
if	CJS	if
newcomers	NN2	newcomer
were	VBD	be
to	TO0	to
bring	VVI	bring
in	PRP	in
the	AT0	the
system	NN1	system
of	PRF	of
neck-and-neck	AJ0	neck-and-neck
trading	NN1	trading|trade
,	PUN	,
and	CJC	and
solicit	VVB	solicit
feminine	AJ0	feminine
eyes	NN2	eye
by	PRP	by
gown-pieces	NN2	gown-pieces
laid	VVN	lay|laid
in	PRP	in
fan-like	AJ0	fan-like
folds	NN2	fold
,	PUN	,
and	CJC	and
surmounted	VVN	surmount
by	PRP	by
artificial	AJ0	artificial
flowers	NN2	flower
,	PUN	,
giving	VVG	give|giving
them	PNP	they
a	AT0	a
factitious	AJ0	factitious
charm	NN1	charm
(	PUL	(
for	CJS	for
on	PRP	on
what	DTQ	what
human	AJ0	human
figure	NN1	figure
would	VM0	would
a	AT0	a
gown	NN1	gown
sit	VVB	sit
like	PRP	like
a	AT0	a
fan	NN1	fan
,	PUN	,
or	CJC	or
what	DTQ	what
female	AJ0	female
head	NN1	head
was	VBD	be
like	PRP	like
a	AT0	a
bunch	NN1	bunch
of	PRF	of
China-asters	NN2	China-asters
?	SENT	?
)	PUR	)
,	PUN	,
or	CJC	or
,	PUN	,
if	CJS	if
new	AJ0	new
grocers	NN2	grocer
were	VBD	be
to	TO0	to
fill	VVI	fill
their	DPS	they
windows	NN2	window
with	PRP	with
mountains	NN2	mountain
of	PRF	of
currants	NN2	currant
and	CJC	and
sugar	NN1	sugar
,	PUN	,
made	VVD	make
seductive	AJ0	seductive
by	PRP	by
contrast	NN1	contrast
and	CJC	and
tickets	NN2	ticket
,	PUN	,
what	DTQ	what
security	NN1	security
was	VBD	be
there	AV0	there
for	PRP	for
Grimworth	NP0	Grimworth
,	PUN	,
that	CJT	that
a	AT0	a
vagrant	AJ0	vagrant
spirit	NN1	spirit
in	PRP	in
shopping	NN1	shopping|shop
,	PUN	,
once	AV0	once
introduced	VVN	introduce|introduced
,	PUN	,
would	VM0	would
not	XX0	not
in	PRP	in
the	AT0	the
end	NN1	end
carry	VVB	carry
the	AT0	the
most	AV0	most
important	AJ0	important
families	NN2	family
to	PRP	to
the	AT0	the
larger	AJC	large
market	NN1	market
town	NN1	town
of	PRF	of
Cattleton	NP0	Cattleton
,	PUN	,
where	AVQ	where
,	PUN	,
business	NN1	business
being	VBG	be
done	VDN	do
on	PRP	on
a	AT0	a
system	NN1	system
of	PRF	of
small	AJ0	small
profits	NN2	profit
and	CJC	and
quick	AJ0	quick
returns	NN2	return
,	PUN	,
the	AT0	the
fashions	NN2	fashion
were	VBD	be
of	PRF	of
the	AT0	the
freshest	AJS	fresh
,	PUN	,
and	CJC	and
goods	NN2	goods
of	PRF	of
all	DT0	all
kinds	NN2	kind
might	VM0	might
be	VBI	be
bought	VVN	buy
at	PRP	at
an	AT0	an
advantage	NN1	advantage
?	SENT	?
With	PRP	with
this	DT0	this
view	NN1	view
of	PRF	of
the	AT0	the
times	NN2	time
predominant	AJ0	predominant
among	PRP	among
the	AT0	the
tradespeople	NN1	tradespeople
at	PRP	at
Grimworth	NP0	Grimworth
,	PUN	,
their	DPS	they
uncertainty	NN1	uncertainty
concerning	PRP	concerning
the	AT0	the
nature	NN1	nature
of	PRF	of
the	AT0	the
business	NN1	business
which	DTQ	which
the	AT0	the
sallow-complexioned	AJ0	sallow-complexioned
stranger	NN1	stranger
was	VBD	be
about	AVP	about
to	TO0	to
set	VVI	set
up	AVP	up
in	PRP	in
the	AT0	the
vacant	AJ0	vacant
shop	NN1	shop
,	PUN	,
naturally	AV0	naturally
gave	VVD	give
some	DT0	some
additional	AJ0	additional
strength	NN1	strength
to	PRP	to
the	AT0	the
fears	NN2	fear
of	PRF	of
the	AT0	the
less	AV0	less
sanguine	AJ0	sanguine
.	SENT	.
If	CJS	if
he	PNP	he
was	VBD	be
going	VVG	go|going
to	TO0	to
sell	VVI	sell
drapery	NN1	drapery
,	PUN	,
it	PNP	it
was	VBD	be
probable	AJ0	probable
that	CJT	that
a	AT0	a
pale-faced	AJ0	pale-faced
fellow	NN1	fellow
like	PRP	like
that	DT0	that
would	VM0	would
deal	VVI	deal
in	PRP	in
showy	AJ0	showy
and	CJC	and
inferior	AJ0	inferior
articles	NN2	article
printed	AJ0	printed|print
cottons	NN2	cotton
and	CJC	and
muslins	NN2	muslin
which	DTQ	which
would	VM0	would
leave	VVI	leave
their	DPS	they
dye	NN1	dye
in	PRP	in
the	AT0	the
wash-tub	NN1	wash-tub
,	PUN	,
jobbed	AJ0	jobbed
linen	NN1	linen
full	AJ0	full
of	PRF	of
knots	NN2	knot
,	PUN	,
and	CJC	and
flannel	NN1	flannel
that	CJT	that
would	VM0	would
soon	AV0	soon
look	VVI	look
like	PRP	like
gauze	NN1	gauze
.	SENT	.
If	CJS	if
grocery	NN1	grocery
,	PUN	,
then	AV0	then
it	PNP	it
was	VBD	be
to	TO0	to
be	VBI	be
hoped	VVN	hope
that	CJT	that
no	AT0	no
mother	NN1	mother
of	PRF	of
a	AT0	a
family	NN1	family
would	VM0	would
trust	VVI	trust
the	AT0	the
teas	NN2	tea
of	PRF	of
an	AT0	an
untried	AJ0	untried
grocer	NN1	grocer
.	SENT	.
Such	DT0	such
things	NN2	thing
had	VHD	have
been	VBN	be
known	VVN	know|known
in	PRP	in
some	DT0	some
parishes	NN2	parish
as	PRP	as
tradesmen	NN2	tradesman
going	VVG	go|going
about	PRP	about
canvassing	NN1	canvas|canvassing
for	PRP	for
custom	NN1	custom
with	PRP	with
cards	NN2	card
in	PRP	in
their	DPS	they
pockets	NN2	pocket
:	PUN	:
when	CJS	when
people	NN0	people
came	VVD	come
from	PRP	from
nobody	PNI	nobody
knew	VVD	know
where	AVQ	where
,	PUN	,
there	EX0	there
was	VBD	be
no	AV0	no
knowing	VVG	know|knowing
what	DTQ	what
they	PNP	they
might	VM0	might
do	VDI	do
.	SENT	.
It	PNP	it
was	VBD	be
a	AT0	a
thousand	CRD	thousand
pities	VVZ	pity
that	CJT	that
Mr	NP0	mr
Moffat	NP0	moffat
,	PUN	,
the	AT0	the
auctioneer	NN1	auctioneer
and	CJC	and
broker	NN1	broker
,	PUN	,
had	VHD	have
died	VVN	die
without	PRP	without
leaving	VVG	leave|leaving
anybody	PNI	anybody
to	TO0	to
follow	VVI	follow
him	PNP	he
in	PRP	in
the	AT0	the
business	NN1	business
,	PUN	,
and	CJC	and
Mrs	NP0	mrs
Cleve	NP0	cleve
's	POS	's
trustee	NN1	trustee
ought	VM0	ought
to	TO0	to
have	VHI	have
known	VVN	know|known
better	AV0	well
than	CJS	than
to	TO0	to
let	VVI	let
a	AT0	a
shop	NN1	shop
to	PRP	to
a	AT0	a
stranger	NN1	stranger
.	SENT	.
Even	AV0	even
the	AT0	the
discovery	NN1	discovery
that	CJT	that
ovens	NN2	oven
were	VBD	be
being	VBG	be
put	VVN	put
up	AVP	up
on	PRP	on
the	AT0	the
premises	NN2	premise
,	PUN	,
and	CJC	and
that	CJT	that
the	AT0	the
shop	NN1	shop
was	VBD	be
,	PUN	,
in	PRP	in
fact	NN1	fact
,	PUN	,
being	VBG	be
fitted	VVN	fit|fitted
up	AVP	up
for	PRP	for
a	AT0	a
confectioner	NN1	confectioner
and	CJC	and
pastry-cook	NN1	pastry-cook
's	POS	's
business	NN1	business
,	PUN	,
hitherto	AV0	hitherto
unknown	AJ0	unknown
in	PRP	in
Grimworth	NP0	Grimworth
,	PUN	,
did	VDD	do
not	XX0	not
quite	AV0	quite
suffice	VVI	suffice
to	TO0	to
turn	VVI	turn
the	AT0	the
scale	NN1	scale
in	PRP	in
the	AT0	the
newcomer	NN1	newcomer
's	POS	's
favour	NN1	favour
,	PUN	,
though	CJS	though
the	AT0	the
landlady	NN1	landlady
at	PRP	at
the	AT0	the
Woolpack	NN1	woolpack
defended	VVD	defend
him	PNP	he
warmly	AV0	warmly
,	PUN	,
said	VVD	say|said
he	PNP	he
seemed	VVD	seem
to	TO0	to
be	VBI	be
a	AT0	a
very	AV0	very
clever	AJ0	clever
young	AJ0	young
man	NN1	man
,	PUN	,
and	CJC	and
from	PRP	from
what	DTQ	what
she	PNP	she
could	VM0	could
make	VVI	make
out	AVP	out
,	PUN	,
came	VVD	come
of	PRF	of
a	AT0	a
very	AV0	very
good	AJ0	good
family	NN1	family
;	PUN	;
indeed	AV0	indeed
,	PUN	,
was	VBD	be
most	AV0	most
likely	AJ0	likely
a	AT0	a
good	AJ0	good
many	DT0	many
people	NN0	people
's	POS	's
betters	NN2	better
.	SENT	.
It	PNP	it
certainly	AV0	certainly
made	VVD	make
a	AT0	a
blaze	NN1	blaze
of	PRF	of
light	NN1	light
and	CJC	and
colour	NN1	colour
,	PUN	,
almost	AV0	almost
as	CJS	as
if	CJS	if
a	AT0	a
rainbow	NN1	rainbow
had	VHD	have
suddenly	AV0	suddenly
descended	VVN	descend
into	PRP	into
the	AT0	the
market-place	NN1	market-place
,	PUN	,
when	CJS	when
,	PUN	,
one	CRD	one
fine	AJ0	fine
morning	NN1	morning
,	PUN	,
the	AT0	the
shutters	NN2	shutter
were	VBD	be
taken	VVN	take|taken
down	AVP	down
from	PRP	from
the	AT0	the
new	AJ0	new
shop	NN1	shop
,	PUN	,
and	CJC	and
the	AT0	the
two	CRD	two
windows	NN2	window
displayed	VVD	display|displayed
their	DPS	they
decorations	NN2	decoration
.	SENT	.
On	PRP	on
one	CRD	one
side	NN1	side
,	PUN	,
there	EX0	there
were	VBD	be
the	AT0	the
variegated	AJ0	variegated|variegate
tints	NN2	tint
of	PRF	of
collared	AJ0	collared
and	CJC	and
marbled	AJ0	marbled
meats	NN2	meat
,	PUN	,
set	VVD	set
off	AVP	off
by	PRP	by
bright	AJ0	bright
green	AJ0	green
leaves	NN2	leaf|leave
,	PUN	,
the	AT0	the
pale	AJ0	pale
brown	NN1	brown
of	PRF	of
glazed	AJ0	glazed|glaze
pies	NN2	pie
,	PUN	,
the	AT0	the
rich	AJ0	rich
tones	NN2	tone
of	PRF	of
sauces	NN2	sauce
and	CJC	and
bottled	AJ0	bottled|bottle
fruits	NN2	fruit
enclosed	VVN	enclose|enclosed
in	PRP	in
their	DPS	they
veil	NN1	veil
of	PRF	of
glass	NN1	glass
altogether	AV0	altogether
a	AT0	a
sight	NN1	sight
to	TO0	to
bring	VVI	bring
tears	NN2	tear
into	PRP	into
the	AT0	the
eyes	NN2	eye
of	PRF	of
a	AT0	a
Dutch	AJ0	dutch
painter	NN1	painter
;	PUN	;
and	CJC	and
on	PRP	on
the	AT0	the
other	AJ0	other
,	PUN	,
there	EX0	there
was	VBD	be
a	AT0	a
predominance	NN1	predominance
of	PRF	of
the	AT0	the
more	AV0	more
delicate	AJ0	delicate
hues	NN2	hue
of	PRF	of
pink	NN1	pink
,	PUN	,
and	CJC	and
white	AJ0	white
,	PUN	,
and	CJC	and
yellow	AJ0	yellow
,	PUN	,
and	CJC	and
buff	NN1	buff
,	PUN	,
in	PRP	in
the	AT0	the
abundant	AJ0	abundant
lozenges	NN2	lozenge
,	PUN	,
candies	NN2	candy
,	PUN	,
sweet	AJ0	sweet
biscuits	NN2	biscuit
and	CJC	and
icings	NN2	icing
,	PUN	,
which	DTQ	which
to	PRP	to
the	AT0	the
eyes	NN2	eye
of	PRF	of
a	AT0	a
bilious	AJ0	bilious
person	NN1	person
might	VM0	might
easily	AV0	easily
have	VHI	have
been	VBN	be
blended	VVN	blend|blended
into	PRP	into
a	AT0	a
faery	AJ0	faery
landscape	NN1	landscape
in	PRP	in
Turner	NP0	turner
's	POS	's
latest	AJS	late
style	NN1	style
.	SENT	.
What	DTQ	what
a	AT0	a
sight	NN1	sight
to	TO0	to
dawn	VVI	dawn
upon	PRP	upon
the	AT0	the
eyes	NN2	eye
of	PRF	of
Grimworth	NP0	Grimworth
children	NN2	child
!	SENT	!
They	PNP	they
almost	AV0	almost
forgot	VVD	forget
to	TO0	to
go	VVI	go
to	PRP	to
their	DPS	they
dinner	NN1	dinner
that	DT0	that
day	NN1	day
,	PUN	,
their	DPS	they
appetites	NN2	appetite
being	VBG	be
preoccupied	VVN	preoccupy|preoccupied
with	PRP	with
imaginary	AJ0	imaginary
sugar-plums	NN2	sugar-plums
;	PUN	;
and	CJC	and
I	PNP	i
think	VVB	think
even	AV0	even
Punch	NP0	punch
,	PUN	,
setting	VVG	set|setting
up	AVP	up
his	DPS	he
tabernacle	NN1	tabernacle
in	PRP	in
the	AT0	the
market-place	NN1	market-place
,	PUN	,
would	VM0	would
not	XX0	not
have	VHI	have
succeeded	VVN	succeed
in	PRP	in
drawing	VVG	drawing|draw
them	PNP	they
away	AV0	away
from	PRP	from
those	DT0	those
shop-windows	NN2	shop-window
,	PUN	,
where	CJS	where
they	PNP	they
stood	VVD	stand
according	VVG	accord
to	PRP	to
gradations	NN2	gradation
of	PRF	of
size	NN1	size
and	CJC	and
strength	NN1	strength
,	PUN	,
the	AT0	the
biggest	AJS	big
and	CJC	and
strongest	AJS	strong
being	VBG	be
nearest	PRP	near
the	AT0	the
window	NN1	window
,	PUN	,
and	CJC	and
the	AT0	the
little	AJ0	little
ones	NN2	one
in	PRP	in
the	AT0	the
outermost	AJ0	outermost
rows	NN2	row
lifting	VVG	lift|lifting
wide-open	AJ0	wide-open
eyes	NN2	eye
and	CJC	and
mouths	NN2	mouth
towards	PRP	towards
the	AT0	the
upper	AJ0	upper
tier	NN1	tier
of	PRF	of
jars	NN2	jar
,	PUN	,
like	PRP	like
small	AJ0	small
birds	NN2	bird
at	PRP	at
meal-time	NN1	meal-time
.	SENT	.
The	AT0	the
elder	AJC	elder
inhabitants	NN2	inhabitant
pished	VVD	pish
and	CJC	and
pshawed	VVD	pshawed
a	AT0	a
little	AJ0	little
at	PRP	at
the	AT0	the
folly	NN1	folly
of	PRF	of
the	AT0	the
new	AJ0	new
shopkeeper	NN1	shopkeeper
in	PRP	in
venturing	VVG	venture
on	PRP	on
such	DT0	such
an	AT0	an
outlay	NN1	outlay
in	PRP	in
goods	NN2	goods
that	CJT	that
would	VM0	would
not	XX0	not
keep	VVI	keep
;	PUN	;
to	TO0	to
be	VBI	be
sure	AJ0	sure
,	PUN	,
Christmas	NN1	christmas
was	VBD	be
coming	VVG	come|coming
,	PUN	,
but	CJC	but
what	DTQ	what
housewife	NN1	housewife
in	PRP	in
Grimworth	NP0	Grimworth
would	VM0	would
not	XX0	not
think	VVI	think
shame	NN1	shame
to	TO0	to
furnish	VVI	furnish
forth	AV0	forth
her	DPS	she
table	NN1	table
with	PRP	with
articles	NN2	article
that	CJT	that
were	VBD	be
not	XX0	not
home-cooked	AJ0	home-cooked
?	SENT	?
No	ITJ	no
,	PUN	,
no	ITJ	no
.	SENT	.
Mr	NP0	mr
Edward	NP0	edward
Freely	AV0	freely
,	PUN	,
as	CJS	as
he	PNP	he
called	VVD	call|called
himself	PNX	himself
,	PUN	,
was	VBD	be
deceived	VVN	deceive
,	PUN	,
if	CJS	if
he	PNP	he
thought	VVD	think
Grimworth	NP0	Grimworth
money	NN1	money
was	VBD	be
to	TO0	to
flow	VVI	flow
into	PRP	into
his	DPS	he
pockets	NN2	pocket
on	PRP	on
such	DT0	such
terms	NN2	term
.	SENT	.
Edward	NP0	edward
Freely	AV0	freely
was	VBD	be
the	AT0	the
name	NN1	name
that	CJT	that
shone	VVD	shine
in	PRP	in
gilt	NN1	gilt
letters	NN2	letter
on	PRP	on
a	AT0	a
mazarine	AJ0	mazarine
ground	NN1	ground
over	PRP	over
the	AT0	the
doorplace	NN1	doorplace
of	PRF	of
the	AT0	the
new	AJ0	new
shop	NN1	shop
a	AT0	a
generous-sounding	AJ0	generous-sounding
name	NN1	name
,	PUN	,
that	DT0	that
might	VM0	might
have	VHI	have
belonged	VVN	belong
to	PRP	to
the	AT0	the
open-hearted	AJ0	open-hearted
,	PUN	,
improvident	AJ0	improvident
hero	NN1	hero
of	PRF	of
an	AT0	an
old	AJ0	old
comedy	NN1	comedy
